section_id;party;votes
010200005;27;0
010200005;28;4
010200005;29;0
010200005;99;4
010200006;1;437
010200006;2;2
010200006;3;0
010200006;4;0
010200006;5;0
010200006;6;0
010200006;7;0
010200006;8;0
010200006;9;6
010200006;10;1
010200006;11;0
010200006;12;0
010200006;13;0
010200006;14;5
010200006;15;1
010200006;16;0
010200006;17;0
010200006;18;0
010200006;19;0
010200006;20;0
010200006;22;0
010200006;24;16
010200006;25;0
010200006;26;0
010200006;27;0
010200006;28;3
010200006;29;0
010200006;99;6
010200007;1;356
010200007;2;0
010200007;3;0
010200007;4;0
010200007;5;1
010200007;6;0
010200007;7;0
010200007;8;0
010200007;9;7
010200007;10;2
010200007;11;0
010200007;12;0
010200007;13;0
010200007;14;3
010200007;15;0
010200007;16;0
010200007;17;0
010200007;18;0
010200007;19;1
010200007;20;0
010200007;22;0
010200007;24;8
010200007;25;1
010200007;26;0
010200007;27;0
010200007;28;2
010200007;29;0
010200007;99;5
010200008;1;315
010200008;2;0
010200008;3;0
010200008;4;0
010200008;5;1
010200008;6;0
010200008;7;0
010200008;8;0
010200008;9;2
010200008;10;0
010200008;11;0
010200008;12;0
010200008;13;0
010200008;14;1
010200008;15;1
010200008;16;0
010200008;17;0
010200008;18;0
010200008;19;0
010200008;20;0
010200008;22;0
010200008;24;11
010200008;25;0
010200008;26;0
010200008;27;0
010200008;28;2
010200008;29;0
010200008;99;1
010200009;1;235
010200009;2;2
010200009;3;0
010200009;4;0
010200009;5;0
010200009;6;0
010200009;7;0
010200009;8;0
010200009;9;2
010200009;10;0
010200009;11;0
010200009;12;0
010200009;13;0
010200009;14;0
010200009;15;0
010200009;16;1
010200009;17;0
010200009;18;0
010200009;19;0
010200009;20;0
010200009;22;0
010200009;24;16
010200009;25;0
010200009;26;0
010200009;27;0
010200009;28;2
010200009;29;0
010200009;99;3
010200010;1;231
010200010;2;2
010200010;3;0
010200010;4;0
010200010;5;0
010200010;6;0
010200010;7;0
010200010;8;0
010200010;9;1
010200010;10;0
010200010;11;0
010200010;12;0
010200010;13;0
010200010;14;0
010200010;15;1
010200010;16;0
010200010;17;0
010200010;18;0
010200010;19;0
010200010;20;0
010200010;22;0
010200010;24;10
010200010;25;0
010200010;26;0
010200010;27;0
010200010;28;1
010200010;29;0
010200010;99;1
010200012;1;502
010200012;2;0
010200012;3;0
010200012;4;0
010200012;5;0
010200012;6;0
010200012;7;0
010200012;8;0
010200012;9;0
010200012;10;0
010200012;11;0
010200012;12;0
010200012;13;0
010200012;14;0
010200012;15;0
010200012;16;0
010200012;17;2
010200012;18;0
010200012;19;0
010200012;20;0
010200012;22;0
010200012;24;8
010200012;25;0
010200012;26;0
010200012;27;0
010200012;28;1
010200012;29;0
010200012;99;0
010300001;1;14
010300001;2;0
010300001;3;0
010300001;4;0
010300001;5;5
010300001;6;0
010300001;7;0
010300001;8;0
010300001;9;73
010300001;10;0
010300001;11;1
010300001;12;0
010300001;13;0
010300001;14;27
010300001;15;7
010300001;16;0
010300001;17;2
010300001;18;0
010300001;19;7
010300001;20;0
010300001;22;1
010300001;24;51
010300001;25;14
010300001;26;0
010300001;27;0
010300001;28;30
010300001;29;1
010300001;99;10
010300002;1;3
010300002;2;0
010300002;3;0
010300002;4;1
010300002;5;5
010300002;6;0
010300002;7;0
010300002;8;0
010300002;9;32
010300002;10;0
010300002;11;0
010300002;12;1
010300002;13;0
010300002;14;17
010300002;15;18
010300002;16;0
010300002;17;1
010300002;18;0
010300002;19;4
010300002;20;0
010300002;22;0
010300002;24;42
010300002;25;7
010300002;26;1
010300002;27;2
010300002;28;15
010300002;29;0
010300002;99;4
010300003;1;13
010300003;2;0
010300003;3;0
010300003;4;0
010300003;5;3
010300003;6;0
010300003;7;2
010300003;8;0
010300003;9;46
010300003;10;0
010300003;11;0
010300003;12;0
010300003;13;1
010300003;14;23
010300003;15;9
010300003;16;0
010300003;17;2
010300003;18;2
010300003;19;14
010300003;20;0
010300003;22;1
010300003;24;54
010300003;25;9
010300003;26;0
010300003;27;1
010300003;28;11
010300003;29;0
010300003;99;9
010300004;1;9
010300004;2;1
010300004;3;0
010300004;4;0
010300004;5;2
010300004;6;0
010300004;7;3
010300004;8;0
010300004;9;55
010300004;10;0
010300004;11;0
010300004;12;0
010300004;13;1
010300004;14;20
010300004;15;16
010300004;16;1
010300004;17;2
010300004;18;0
010300004;19;8
010300004;20;0
010300004;22;1
010300004;24;56
010300004;25;11
010300004;26;0
010300004;27;0
010300004;28;12
010300004;29;0
010300004;99;5
010300005;1;12
010300005;2;0
010300005;3;0
010300005;4;0
010300005;5;5
010300005;6;0
010300005;7;1
010300005;8;0
010300005;9;67
010300005;10;0
010300005;11;0
010300005;12;0
010300005;13;0
010300005;14;28
010300005;15;14
010300005;16;0
010300005;17;3
010300005;18;2
010300005;19;6
010300005;20;1
010300005;22;1
010300005;24;71
010300005;25;18
010300005;26;0
010300005;27;0
010300005;28;24
010300005;29;0
010300005;99;11
010300006;1;32
010300006;2;0
010300006;3;0
010300006;4;0
010300006;5;0
010300006;6;0
010300006;7;1
010300006;8;0
010300006;9;28
010300006;10;0
010300006;11;0
010300006;12;0
010300006;13;0
010300006;14;17
010300006;15;12
010300006;16;0
010300006;17;2
010300006;18;1
010300006;19;8
010300006;20;1
010300006;22;0
010300006;24;29
010300006;25;12
010300006;26;0
010300006;27;0
010300006;28;16
010300006;29;0
010300006;99;8
010300007;1;41
010300007;2;2
010300007;3;0
010300007;4;0
010300007;5;1
010300007;6;1
010300007;7;0
010300007;8;0
010300007;9;13
010300007;10;1
010300007;11;0
010300007;12;0
010300007;13;0
010300007;14;5
010300007;15;10
010300007;16;0
010300007;17;0
010300007;18;0
010300007;19;4
010300007;20;0
010300007;22;0
010300007;24;9
010300007;25;2
010300007;26;0
010300007;27;0
010300007;28;3
010300007;29;0
010300007;99;1
010300008;1;15
010300008;2;1
010300008;3;0
010300008;4;0
010300008;5;3
010300008;6;1
010300008;7;1
010300008;8;0
010300008;9;38
010300008;10;0
010300008;11;0
010300008;12;0
010300008;13;0
010300008;14;16
010300008;15;18
010300008;16;1
010300008;17;0
010300008;18;1
010300008;19;5
010300008;20;0
010300008;22;0
010300008;24;46
010300008;25;11
010300008;26;0
010300008;27;0
010300008;28;9
010300008;29;1
010300008;99;4
010300009;1;34
010300009;2;1
010300009;3;0
010300009;4;1
010300009;5;2
010300009;6;0
010300009;7;0
010300009;8;0
010300009;9;17
010300009;10;1
010300009;11;0
010300009;12;0
010300009;13;0
010300009;14;9
010300009;15;3
010300009;16;0
010300009;17;0
010300009;18;0
010300009;19;10
010300009;20;0
010300009;22;0
010300009;24;44
010300009;25;8
010300009;26;1
010300009;27;0
010300009;28;8
010300009;29;0
010300009;99;5
010300010;1;40
010300010;2;1
010300010;3;0
010300010;4;0
010300010;5;0
010300010;6;0
010300010;7;0
010300010;8;0
010300010;9;28
010300010;10;0
010300010;11;1
010300010;12;0
010300010;13;0
010300010;14;16
010300010;15;11
010300010;16;0
010300010;17;4
010300010;18;2
010300010;19;15
010300010;20;0
010300010;22;0
010300010;24;51
010300010;25;12
010300010;26;0
010300010;27;0
010300010;28;19
010300010;29;0
010300010;99;8
010300011;1;15
010300011;2;1
010300011;3;0
010300011;4;1
010300011;5;2
010300011;6;0
010300011;7;1
010300011;8;0
010300011;9;73
010300011;10;1
010300011;11;0
010300011;12;0
010300011;13;1
010300011;14;30
010300011;15;14
010300011;16;1
010300011;17;1
010300011;18;1
010300011;19;10
010300011;20;3
010300011;22;0
010300011;24;60
010300011;25;8
010300011;26;0
010300011;27;1
010300011;28;27
010300011;29;0
010300011;99;5
010300012;1;11
010300012;2;0
010300012;3;0
010300012;4;1
010300012;5;4
010300012;6;2
010300012;7;1
010300012;8;0
010300012;9;57
010300012;10;0
010300012;11;3
010300012;12;2
010300012;13;0
010300012;14;17
010300012;15;16
010300012;16;0
010300012;17;5
010300012;18;2
010300012;19;10
010300012;20;1
010300012;22;0
010300012;24;59
010300012;25;18
010300012;26;0
010300012;27;1
010300012;28;14
010300012;29;0
010300012;99;4
010300013;1;5
010300013;2;0
010300013;3;0
010300013;4;0
010300013;5;1
010300013;6;0
010300013;7;0
010300013;8;0
010300013;9;55
010300013;10;0
010300013;11;1
010300013;12;0
010300013;13;0
010300013;14;30
010300013;15;18
010300013;16;0
010300013;17;1
010300013;18;1
010300013;19;7
010300013;20;0
010300013;22;0
010300013;24;77
010300013;25;12
010300013;26;2
010300013;27;0
010300013;28;22
010300013;29;0
010300013;99;9
010300014;1;11
010300014;2;0
010300014;3;0
010300014;4;0
010300014;5;4
010300014;6;0
010300014;7;0
010300014;8;0
010300014;9;60
010300014;10;0
010300014;11;1
010300014;12;0
010300014;13;1
010300014;14;25
010300014;15;16
010300014;16;1
010300014;17;5
010300014;18;1
010300014;19;9
010300014;20;3
010300014;22;0
010300014;24;79
010300014;25;13
010300014;26;0
010300014;27;0
010300014;28;19
010300014;29;1
010300014;99;9
010300015;1;13
010300015;2;0
010300015;3;0
010300015;4;0
010300015;5;6
010300015;6;1
010300015;7;0
010300015;8;0
010300015;9;44
010300015;10;0
010300015;11;1
010300015;12;0
010300015;13;0
010300015;14;12
010300015;15;8
010300015;16;0
010300015;17;1
010300015;18;1
010300015;19;13
010300015;20;0
010300015;22;0
010300015;24;68
010300015;25;13
010300015;26;0
010300015;27;0
010300015;28;24
010300015;29;2
010300015;99;3
010300016;1;14
010300016;2;0
010300016;3;0
010300016;4;0
010300016;5;4
010300016;6;1
010300016;7;0
010300016;8;0
010300016;9;78
010300016;10;3
010300016;11;0
010300016;12;0
010300016;13;0
010300016;14;21
010300016;15;14
010300016;16;0
010300016;17;3
010300016;18;3
010300016;19;9
010300016;20;0
010300016;22;0
010300016;24;94
010300016;25;20
010300016;26;1
010300016;27;2
010300016;28;31
010300016;29;0
010300016;99;9
010300017;1;7
010300017;2;1
010300017;3;0
010300017;4;0
010300017;5;1
010300017;6;0
010300017;7;0
010300017;8;0
010300017;9;48
010300017;10;0
010300017;11;1
010300017;12;0
010300017;13;0
010300017;14;17
010300017;15;20
010300017;16;0
010300017;17;0
010300017;18;1
010300017;19;3
010300017;20;1
010300017;22;0
010300017;24;57
010300017;25;17
010300017;26;2
010300017;27;0
010300017;28;28
010300017;29;0
010300017;99;5
010300019;1;8
010300019;2;2
010300019;3;0
010300019;4;0
010300019;5;7
010300019;6;0
010300019;7;1
010300019;8;0
010300019;9;43
010300019;10;0
010300019;11;0
010300019;12;0
010300019;13;0
010300019;14;16
010300019;15;6
010300019;16;1
010300019;17;1
010300019;18;2
010300019;19;8
010300019;20;0
010300019;22;0
010300019;24;49
010300019;25;11
010300019;26;0
010300019;27;0
010300019;28;14
010300019;29;0
010300019;99;6
010300020;1;6
010300020;2;0
010300020;3;0
010300020;4;0
010300020;5;4
010300020;6;0
010300020;7;2
010300020;8;0
010300020;9;68
010300020;10;0
010300020;11;0
010300020;12;0
010300020;13;0
010300020;14;26
010300020;15;12
010300020;16;0
010300020;17;1
010300020;18;0
010300020;19;12
010300020;20;0
010300020;22;1
010300020;24;64
010300020;25;14
010300020;26;0
010300020;27;1
010300020;28;17
010300020;29;0
010300020;99;1
010300021;1;3
010300021;2;0
010300021;3;0
010300021;4;0
010300021;5;1
010300021;6;0
010300021;7;1
010300021;8;0
010300021;9;45
010300021;10;1
010300021;11;0
010300021;12;0
010300021;13;0
010300021;14;10
010300021;15;11
010300021;16;0
010300021;17;1
010300021;18;1
010300021;19;10
010300021;20;1
010300021;22;0
010300021;24;56
010300021;25;10
010300021;26;1
010300021;27;1
010300021;28;23
010300021;29;0
010300021;99;4
010300022;1;19
010300022;2;0
010300022;3;0
010300022;4;0
010300022;5;0
010300022;6;0
010300022;7;1
010300022;8;0
010300022;9;58
010300022;10;2
010300022;11;0
010300022;12;0
010300022;13;1
010300022;14;17
010300022;15;13
010300022;16;0
010300022;17;1
010300022;18;2
010300022;19;13
010300022;20;0
010300022;22;0
010300022;24;64
010300022;25;10
010300022;26;0
010300022;27;2
010300022;28;17
010300022;29;0
010300022;99;7
010300023;1;2
010300023;2;0
010300023;3;0
010300023;4;0
010300023;5;2
010300023;6;0
010300023;7;0
010300023;8;0
010300023;9;70
010300023;10;2
010300023;11;3
010300023;12;0
010300023;13;1
010300023;14;29
010300023;15;18
010300023;16;0
010300023;17;0
010300023;18;0
010300023;19;15
010300023;20;0
010300023;22;0
010300023;24;68
010300023;25;22
010300023;26;1
010300023;27;1
010300023;28;24
010300023;29;0
010300023;99;5
010300024;1;8
010300024;2;1
010300024;3;0
010300024;4;0
010300024;5;2
010300024;6;1
010300024;7;0
010300024;8;1
010300024;9;60
010300024;10;0
010300024;11;1
010300024;12;0
010300024;13;1
010300024;14;20
010300024;15;7
010300024;16;0
010300024;17;2
010300024;18;3
010300024;19;8
010300024;20;0
010300024;22;1
010300024;24;69
010300024;25;16
010300024;26;0
010300024;27;2
010300024;28;28
010300024;29;0
010300024;99;2
010300025;1;5
010300025;2;1
010300025;3;0
010300025;4;0
010300025;5;5
010300025;6;4
010300025;7;0
010300025;8;0
010300025;9;52
010300025;10;0
010300025;11;0
010300025;12;0
010300025;13;0
010300025;14;23
010300025;15;13
010300025;16;0
010300025;17;0
010300025;18;0
010300025;19;13
010300025;20;0
010300025;22;0
010300025;24;72
010300025;25;19
010300025;26;1
010300025;27;1
010300025;28;27
010300025;29;1
010300025;99;4
010300026;1;10
010300026;2;0
010300026;3;0
010300026;4;0
010300026;5;8
010300026;6;0
010300026;7;0
010300026;8;0
010300026;9;95
010300026;10;0
010300026;11;1
010300026;12;0
010300026;13;0
010300026;14;28
010300026;15;26
010300026;16;0
010300026;17;3
010300026;18;0
010300026;19;6
010300026;20;0
010300026;22;0
010300026;24;80
010300026;25;21
010300026;26;1
010300026;27;0
010300026;28;14
010300026;29;0
010300026;99;8
010300027;1;12
010300027;2;0
010300027;3;0
010300027;4;0
010300027;5;2
010300027;6;1
010300027;7;0
010300027;8;0
010300027;9;115
010300027;10;1
010300027;11;0
010300027;12;1
010300027;13;1
010300027;14;19
010300027;15;21
010300027;16;0
010300027;17;1
010300027;18;0
010300027;19;7
010300027;20;0
010300027;22;0
010300027;24;63
010300027;25;17
010300027;26;0
010300027;27;0
010300027;28;30
010300027;29;0
010300027;99;8
010300028;1;11
010300028;2;0
010300028;3;0
010300028;4;1
010300028;5;5
010300028;6;0
010300028;7;0
010300028;8;0
010300028;9;62
010300028;10;0
010300028;11;0
010300028;12;0
010300028;13;1
010300028;14;20
010300028;15;25
010300028;16;0
010300028;17;1
010300028;18;2
010300028;19;14
010300028;20;0
010300028;22;0
010300028;24;76
010300028;25;13
010300028;26;1
010300028;27;0
010300028;28;20
010300028;29;0
010300028;99;10
010300029;1;10
010300029;2;0
010300029;3;1
010300029;4;0
010300029;5;5
010300029;6;0
010300029;7;0
010300029;8;1
010300029;9;77
010300029;10;0
010300029;11;0
010300029;12;0
010300029;13;1
010300029;14;27
010300029;15;16
010300029;16;1
010300029;17;3
010300029;18;1
010300029;19;12
010300029;20;2
010300029;22;0
010300029;24;63
010300029;25;24
010300029;26;1
010300029;27;2
010300029;28;14
010300029;29;0
010300029;99;13
010300030;1;16
010300030;2;0
010300030;3;1
010300030;4;0
010300030;5;2
010300030;6;1
010300030;7;0
010300030;8;0
010300030;9;58
010300030;10;0
010300030;11;1
010300030;12;0
010300030;13;0
010300030;14;19
010300030;15;23
010300030;16;0
010300030;17;2
010300030;18;1
010300030;19;15
010300030;20;0
010300030;22;0
010300030;24;69
010300030;25;16
010300030;26;4
010300030;27;0
010300030;28;16
010300030;29;1
010300030;99;7
010300031;1;20
010300031;2;0
010300031;3;0
010300031;4;0
010300031;5;5
010300031;6;0
010300031;7;0
010300031;8;0
010300031;9;53
010300031;10;0
010300031;11;0
010300031;12;1
010300031;13;0
010300031;14;23
010300031;15;25
010300031;16;0
010300031;17;2
010300031;18;0
010300031;19;12
010300031;20;0
010300031;22;1
010300031;24;71
010300031;25;18
010300031;26;1
010300031;27;2
010300031;28;24
010300031;29;0
010300031;99;11
010300032;1;10
010300032;2;0
010300032;3;0
010300032;4;0
010300032;5;0
010300032;6;1
010300032;7;1
010300032;8;0
010300032;9;31
010300032;10;2
010300032;11;0
010300032;12;0
010300032;13;0
010300032;14;8
010300032;15;5
010300032;16;0
010300032;17;0
010300032;18;1
010300032;19;6
010300032;20;0
010300032;22;1
010300032;24;39
010300032;25;13
010300032;26;0
010300032;27;0
010300032;28;15
010300032;29;0
010300032;99;5
010300033;1;39
010300033;2;1
010300033;3;0
010300033;4;2
010300033;5;3
010300033;6;0
010300033;7;0
010300033;8;1
010300033;9;82
010300033;10;0
010300033;11;0
010300033;12;0
010300033;13;0
010300033;14;30
010300033;15;25
010300033;16;0
010300033;17;5
010300033;18;1
010300033;19;21
010300033;20;0
010300033;22;0
010300033;24;92
010300033;25;25
010300033;26;0
010300033;27;2
010300033;28;25
010300033;29;0
010300033;99;13
010300034;1;11
010300034;2;0
010300034;3;0
010300034;4;1
010300034;5;1
010300034;6;1
010300034;7;1
010300034;8;0
010300034;9;68
010300034;10;0
010300034;11;1
010300034;12;0
010300034;13;0
010300034;14;26
010300034;15;16
010300034;16;0
010300034;17;2
010300034;18;3
010300034;19;6
010300034;20;1
010300034;22;0
010300034;24;81
010300034;25;9
010300034;26;3
010300034;27;2
010300034;28;36
010300034;29;0
010300034;99;5
010300035;1;17
010300035;2;0
010300035;3;1
010300035;4;0
010300035;5;7
010300035;6;1
010300035;7;0
010300035;8;0
010300035;9;76
